date,Aching Muscle Pain,Fatigue,Insomnia,Palpitations,Headache,Clouding of consciousness,Chest Tightness,Hip pain,Myalgia,Major depressive disorder,Sleep disorder,Anxiety,Anosmia,Shortness of breath,Dizziness,Long Covid,Lightheadedness,Chest pain,Ageusia,Mental health,Hypochondriasis
19/1/2021,92.45620441,96.57777237,84.0230949,99.12601262,100.3221283,119.4884532,110.2512943,82.35412752,94.57773729,88.1939466,80.55078398,104.5038586,698.6929723,106.8539091,94.98923322,3069.667083,79.07142764,101.2120571,489.3080829,91.74030551,71.06632369
20/1/2021,32.52459576,95.31199545,83.02732128,97.80643962,99.07335028,110.8508537,119.4094572,75.99103039,100.8617655,79.01234725,73.94316567,101.4380094,711.2457944,103.699561,90.48118212,2811.377545,79.07634016,103.1500905,450.7187083,88.44131862,71.06891374
21/1/2021,88.6271764,90.70807578,83.19401362,115.6042349,101.167323,135.5005572,106.8636138,79.76379122,102.0793743,83.07433568,86.16839531,98.14700247,699.3850079,106.1084728,99.16167497,3132.661473,84.41464113,101.3347562,399.6725065,89.53622425,91.00011328
22/1/2021,96.60253444,90.74065231,85.24193864,100.3607831,101.5152183,125.6321042,102.2462203,72.89894031,91.92018137,85.22697395,71.91218829,93.7222061,541.9658231,100.4750125,92.59698325,3196.450135,78.63193679,97.56827591,372.2625053,90.61297008,89.19109432
23/1/2021,91.47359828,89.16491703,76.5327005,101.4693669,106.2052421,112.3283514,124.4098994,79.22859052,100.2351748,77.88718919,67.9363298,85.5947654,580.3917369,105.0707204,110.8418566,2786.175669,84.11949095,100.6398134,431.4272644,65.49733068,73.73051258
24/1/2021,52.13318336,99.876745,84.17717624,107.9901013,104.7254724,120.6498417,148.4341235,90.98207094,100.8383703,85.32381173,71.82558357,96.55981859,707.8804841,105.2847649,98.57076027,3128.216643,86.89774091,101.899282,495.0377716,68.75507636,64.62446604
25/1/2021,97.08330355,90.79637413,85.29347678,113.0011424,101.1589207,133.1939412,118.48253,89.8405161,95.74974196,87.49599949,76.64864149,104.8794832,648.2445207,108.8316579,88.54378078,3315.942188,71.76166578,105.6061955,419.2934187,89.49107387,80.05678125
26/1/2021,103.8221398,93.83136152,86.28470316,101.4547307,104.6240606,105.1543907,116.7178404,93.02281468,95.82727503,87.61874962,80.38608602,104.8517398,579.7282328,106.3910253,99.69010043,3502.388094,83.22948293,109.2713627,435.2807996,93.86296034,70.94649753
27/1/2021,136.0620272,97.43308955,91.15634204,118.1921007,103.425845,146.5548269,103.2713296,80.36409339,102.8991703,83.33410272,91.73083208,101.5772058,550.7262107,110.8358235,102.7920835,3389.38714,72.94087317,105.5715461,344.089822,98.19332091,73.69819298
28/1/2021,65.95760845,87.75299242,85.4016633,113.0745801,102.3778255,134.8843278,111.1281511,82.62233511,97.12764578,88.55791656,71.86200944,101.869225,590.7032649,103.9454019,99.5266674,3650.147344,80.38449617,101.8556377,415.3292492,87.26331093,65.48576567
29/1/2021,86.06670633,91.41275397,80.42037499,97.74909979,96.6106756,129.6624911,100.5656073,75.27032557,96.54893437,80.82733972,73.61272488,96.51491257,580.9807853,106.3440998,96.62820407,3368.126493,85.2446241,94.98674364,356.6581322,94.86478557,71.86300163
30/1/2021,107.0937166,93.76441233,76.59445493,103.9423715,99.81109574,108.8613951,105.297468,84.6704431,98.29996397,70.7140088,70.66561786,90.90126694,598.4978624,96.68690746,101.2247904,3194.915837,73.98334624,106.2125969,349.6480417,68.69044972,72.78541849
31/1/2021,86.80955253,93.72663315,81.42636803,110.2663384,102.2040876,112.0873905,110.0205874,101.4520316,105.0596455,83.68405828,67.68731085,98.3839891,584.1719794,96.70644992,93.38119461,3271.971402,79.74587846,103.1238638,459.7080697,77.38403836,68.25208452
1/2/2021,78.0446338,96.28288689,86.42305421,107.8236511,102.4587767,123.0564447,126.4830276,86.33072101,98.66389344,89.73215101,77.31269211,100.7262696,592.3802456,101.4077237,102.2702439,3266.428439,84.44954643,105.2939847,385.5952299,98.09108031,73.73031942
2/2/2021,73.57390441,95.83504092,83.57566753,116.6255986,99.62482277,119.8286785,114.3568203,85.29429139,100.8864387,80.65691418,76.3998195,98.41572046,564.8679713,108.1295568,99.45205852,3713.556286,79.91549843,102.3630463,329.9065559,102.4576991,71.90691885
3/2/2021,124.1196713,98.95090349,81.67765218,101.7453111,96.69833704,115.7726784,103.9349138,80.20372132,106.4735087,83.34571934,73.09547178,103.8698315,536.423763,108.1098654,89.94746245,3261.212138,84.57883436,104.0665255,364.1177168,101.364166,80.09358692
4/2/2021,70.70236056,99.24528058,81.68019611,101.7342355,99.70862319,126.4457505,133.5041331,81.14274072,97.58699941,83.31656875,86.61495122,98.40165405,517.4701627,104.7350652,93.69550075,3333.788893,91.18196064,101.4264789,332.5630483,102.4699578,71.00639052
5/2/2021,54.67544841,98.13081799,79.763725,108.1621843,99.72008975,107.9388261,109.9544179,80.1695831,97.57245621,77.00436839,74.74742122,93.11939582,554.9281428,102.5368163,94.30544491,3520.617445,94.99768836,102.1363831,329.631415,85.04640149,71.00049076
6/2/2021,125.2523173,90.80727794,70.27511154,114.9082274,98.99503461,118.0162444,109.9391667,83.25369709,97.59780145,78.499775,68.38526504,88.78844736,555.150462,100.2915853,95.40769288,3037.369188,85.51201807,102.1444584,379.4940002,70.86904206,58.2599339
7/2/2021,70.61896825,91.72391152,72.039194,107.8611292,100.0416363,101.6737339,111.4205028,88.41248733,105.3694909,82.9075909,67.28312626,92.02524999,566.9067614,95.79937183,99.87996241,2704.703864,86.75533037,103.247307,357.8123376,70.87842509,60.08134739
8/2/2021,82.50114398,92.65636724,79.59228018,112.5081205,95.71451686,132.5723406,102.7674897,78.00193668,96.94826276,83.50647947,76.58454069,100.6347899,481.8747743,103.8681126,94.32536831,3255.54723,86.79159613,99.58749589,292.4460328,90.492117,72.8341482
9/2/2021,65.72338795,97.51739015,77.69790716,101.8665248,97.88619787,132.5878124,117.9408196,76.95733272,102.4263044,82.09785137,77.46524319,100.5878442,508.4178453,99.2893547,97.64982676,3366.321648,82.2866354,99.91578353,345.7538948,90.49527698,63.71459059
10/2/2021,103.9793004,97.50392995,85.16836682,108.1266937,99.82137295,113.6577654,97.88750181,88.25636179,101.2771625,86.78574626,74.70150671,102.7929664,504.4959939,103.8574122,87.13839567,2996.27648,91.21147801,96.21644097,337.8925734,102.4922656,71.90578201
11/2/2021,62.82755474,93.50196247,77.1490074,102.1546981,96.58079294,97.43987373,90.86560059,80.17564453,97.70362493,83.17568316,63.74087358,98.41885988,480.5413585,94.8753074,89.27622844,3040.006237,79.78011794,99.49237719,301.9944038,92.69197997,65.52030902
12/2/2021,44.64146344,86.69276283,67.73636743,104.5264475,95.45718121,119.9362263,103.7172223,78.08120322,93.53416889,74.82938128,61.7765305,92.9937698,436.2233606,99.40419887,92.45946807,3255.740105,85.54311924,97.29283361,235.0221351,86.14331768,66.45331931
13/2/2021,90.00409257,85.62169458,68.65265032,110.0906838,96.58419429,126.0675436,87.23640642,75.05450346,90.19255705,73.2490291,61.78685139,85.60613692,456.7722776,91.63028638,97.49507016,2555.417835,78.91293591,89.90225069,275.0834009,63.25600274,58.24554203
14/2/2021,109.6416225,94.73824283,71.57907782,113.0165138,95.89721806,103.6826376,83.09031215,85.16967873,88.21593543,78.30208574,55.40832305,88.26617022,443.8465714,89.5851281,93.13321725,2966.361906,76.1504559,91.7956772,350.9002313,64.36025825,60.97556605
15/2/2021,58.27763013,95.89050518,70.70783341,114.8343272,95.96439639,115.0341117,101.2651883,94.50996234,97.75937824,79.65606575,74.84773306,95.72576382,424.8862752,100.6444175,101.5827761,3448.655931,87.0404109,96.4408657,244.954089,83.12567981,67.3399619
16/2/2021,95.66197556,98.06842579,73.46934197,113.6450352,96.46022521,116.511704,111.6058139,83.14777542,95.56332329,89.46116875,81.30597723,96.58020233,443.8019099,98.43678128,94.94392069,3336.901802,77.5877241,99.74801003,295.6909898,89.28952948,76.45257134
17/2/2021,112.4113041,99.13322695,80.70565763,117.6727402,98.3409456,136.325405,98.13928802,74.72370063,97.7229344,82.20096459,72.09056791,98.59950251,465.070976,101.6539626,103.531817,3582.097742,83.11012386,99.39887135,320.2444046,90.30178628,81.91039305
18/2/2021,111.2188627,99.23460672,77.99855457,112.8471284,98.56749382,174.0726238,107.194047,89.29328479,99.92252518,81.41028505,79.51936209,96.53954558,471.4333859,91.71473352,103.552191,4025.135184,74.20481935,91.70226792,300.3381279,93.37300629,80.08694242
19/2/2021,137.5468369,97.53977011,76.19266624,106.8328309,99.30434962,162.0435452,104.1859652,82.0540434,98.89486259,77.67082758,69.36959881,98.75890138,424.8644712,102.7637056,92.01832719,3341.126099,76.11874136,98.22102288,280.2085657,83.1033408,74.08830003
20/2/2021,114.2791857,94.51759199,71.35417042,113.3264078,103.9440833,143.1583919,120.9092672,87.36413859,98.46785458,81.65431698,64.90851321,98.91662533,429.0450399,92.74699097,95.86176528,3179.524325,73.97113376,99.78676637,281.396866,69.75671953,68.76700958
21/2/2021,116.9927152,101.6930783,76.91759856,117.6468107,103.9415347,144.0638992,108.9979499,95.53457239,111.1840125,85.16084488,63.98467355,105.477407,467.8568843,100.4306342,98.84727508,3585.742134,82.51616098,99.26621656,291.4640462,74.84989571,72.85846251
22/2/2021,107.7858149,104.8276826,81.49830415,112.8468729,98.48131324,121.5300252,100.7118183,84.33737144,101.1895614,92.52341093,77.71049588,105.4893532,425.6568166,104.8294676,97.62303082,3707.214075,87.27135223,100.3794056,302.0591533,96.37919005,66.31113218
23/2/2021,120.272333,102.8589116,81.64161395,105.638723,103.9745729,159.8899347,88.56026088,84.35713999,99.62479144,91.64703137,82.73102596,103.2236721,523.4271885,103.7023014,103.2931901,3539.995653,82.28039123,98.20482014,287.0990235,98.45849629,72.86594237
24/2/2021,107.6541757,96.9467113,79.82380132,109.5975807,98.40412465,157.2407294,98.23197421,86.33751935,100.6855465,86.90542992,74.41092098,102.1869473,481.0666487,99.42825262,97.11975126,3460.853808,85.02394974,92.77622048,296.0426081,93.31143137,66.32557185
25/2/2021,76.51664479,99.74423684,82.83012688,111.2863217,97.98561014,170.7281956,112.1389624,83.32306697,100.6872571,89.76799923,82.97594747,100.1375821,468.5535917,97.42056651,98.07524494,3945.049343,86.88435484,92.25205471,336.7810981,97.42169557,68.78197074
26/2/2021,49.48364854,93.75006937,76.42350628,99.35553498,95.89334616,121.807878,72.61631218,77.21568813,103.4760827,82.1783998,62.78665645,94.87965962,468.4965207,95.21885782,87.08559639,3265.056832,84.18955751,92.2501041,305.0111191,88.1887837,64.68854197
27/2/2021,100.5689862,96.95812353,72.9608517,119.6707339,97.98971569,125.3171071,116.3184776,84.32418922,104.5984248,78.49974308,56.69633798,92.78738741,558.648048,94.09239801,99.97582292,2862.502488,70.67626543,98.62858067,327.7213661,70.7694231,69.60832683
28/2/2021,107.0055868,105.3905501,76.42948951,109.9730584,101.2000625,127.0903596,104.9525086,96.54268823,103.5130948,86.78824548,67.1629041,100.159417,432.4028053,93.03306065,107.4529214,3387.764128,84.20661952,100.7441846,273.3706264,74.87307568,69.6116898
1/3/2021,76.64274293,97.00037253,80.7487065,120.8380046,99.07834454,140.9879798,103.6174975,84.40007515,103.536853,84.95375934,74.15440585,103.7974013,474.2287264,103.8343685,97.0348707,3306.915111,73.79010678,93.34663995,291.4770691,97.41677075,66.3261452
2/3/2021,101.1586351,99.36220534,84.99060068,113.5310265,99.51986339,133.6848875,92.88723692,88.31591649,104.6659862,86.82668613,72.42063186,109.114445,430.2685336,102.7229114,103.6156946,3750.532172,77.56588509,93.22021712,249.424823,98.4547508,67.14386055
3/3/2021,102.9656096,101.5769551,80.23214653,113.9546964,92.51937359,153.4376774,93.38021524,80.76700393,100.2811615,78.33758878,69.49749697,105.8744525,465.1722756,107.5424982,93.88614781,3561.997488,72.92062575,95.91823251,291.7081647,96.37220096,58.95996527
4/3/2021,115.0796116,97.1397293,76.43379829,113.5545013,95.79071407,162.6469537,79.07433035,78.54863229,101.4492494,87.08614328,76.67422466,103.3385986,497.2477734,107.6428508,79.62095663,3658.910151,77.66190434,90.92044366,273.1702835,95.35146769,89.93233185
5/3/2021,80.33347323,96.94505438,74.38422256,99.04911735,92.59666164,125.2807992,111.2245168,84.71490253,97.00822335,79.3417161,57.22379726,99.13872685,457.498806,97.90766857,97.6581587,3496.686444,79.43339578,88.82858442,292.011265,95.03191553,73.74600056
6/3/2021,109.6198295,92.72559074,69.59767712,108.6886943,98.71035044,119.2901393,84.73327035,85.82368198,104.7432305,73.67428202,60.0489992,94.01210603,424.5672813,97.89653257,96.96806159,3321.739694,70.95957554,92.69851879,331.8452701,65.4197735,64.75413149
7/3/2021,145.8201041,96.93316607,76.36113991,113.5551957,104.8761989,128.8622016,101.9371615,94.58660199,106.9897199,80.97338887,72.42646932,98.4033262,436.6619718,99.00141139,98.01257191,3078.714789,83.69602734,98.9810874,291.3575932,68.47459176,66.56093463
8/3/2021,112.4836475,97.18890989,73.81868053,105.1696355,99.57976326,113.7836022,80.88818437,80.02548284,108.0817622,86.41652522,67.90011554,96.57586588,367.4182315,104.8746764,95.85414367,2765.462379,84.59422621,95.80638752,270.6167113,95.07824179,70.12859421
9/3/2021,139.0696588,104.5960506,78.06693008,103.9175803,96.46087567,147.0464709,93.75785078,83.89401008,101.477343,85.51446109,68.81077289,102.761043,467.4601052,106.9321231,99.02658599,3140.264191,90.03784462,94.80647334,266.1491769,98.16441782,71.02738963
10/3/2021,128.8249448,95.93466219,74.62633819,113.6176155,97.98822325,130.6348691,104.2819761,81.8362934,101.4028061,85.73005944,74.13499635,97.52076327,428.0993097,102.6995862,103.2475323,3149.251563,76.41142026,98.62585967,251.5803749,100.2296179,71.93130561
11/3/2021,103.4002049,102.6133158,73.02892495,107.5543908,89.83006231,139.0723597,92.35916709,84.81539992,105.784163,88.32863803,71.04509621,102.8383717,397.7682705,107.8191144,107.9607427,3349.21733,76.94640385,92.60111742,269.5503909,95.75292546,62.94069002
12/3/2021,105.4647846,96.58348198,71.35263926,100.3232642,90.00737986,126.044805,99.29928754,79.91698795,104.6387102,79.62366623,69.38779132,100.6973864,410.0236361,105.6629514,99.68272808,3148.973518,84.37997038,82.51031624,291.5412605,91.76564624,66.54156707
13/3/2021,102.7693349,98.28766008,70.60266475,107.8746218,95.20535789,107.1002511,102.7703022,87.71205013,103.5679662,80.77664508,55.37660029,93.10542171,450.9416954,93.79571803,97.58242606,3343.258183,81.05705076,93.55471404,250.6185494,73.83078986,64.74621286
14/3/2021,138.7413055,101.2579603,69.80178207,107.923688,96.32591236,113.7193785,96.03247417,88.77868757,105.7485048,79.01238853,52.97562771,93.91324407,444.4504074,105.2440055,93.32074125,3451.01658,80.50194668,87.54083379,290.7426346,73.85546974,73.74801924
15/3/2021,70.10246525,101.9386106,69.82748382,103.8062376,92.10644384,127.0468341,84.47008057,75.7988463,102.4070727,86.8625532,68.74105361,96.10452879,442.3848058,109.9437682,92.28002323,3562.920768,73.90485149,93.60615682,270.5428484,93.79095316,62.96229265
16/3/2021,129.608843,103.8591396,77.39761104,102.6321513,98.54769153,148.8354698,103.191076,81.79032094,110.2067585,86.98912961,77.11596792,107.0405625,492.2135747,113.1874904,97.97821315,3209.055988,85.14119117,93.64542971,298.6401338,95.77368895,78.25809156
17/3/2021,120.9481136,98.50321238,79.59192031,103.8739071,97.40862269,132.0438647,110.1372251,78.2035507,105.8040747,84.99093387,70.33001109,100.5886849,463.1860732,109.7477348,98.01038177,3600.106124,92.58995507,93.67685044,343.3855867,88.80778963,68.33453377
18/3/2021,82.67205838,121.6864499,77.8892401,112.3523218,97.58362419,122.471672,95.03950022,78.22385559,108.0427504,82.05349738,60.30507047,106.1606818,458.4792657,105.1432085,95.92175439,3634.371383,81.48687219,95.63219194,301.6626435,92.81746203,65.63457441
19/3/2021,111.8728106,94.849777,77.46356646,94.21615818,96.28359179,162.1558579,99.69912849,77.73843103,102.2770998,81.21895806,71.29121414,99.67343085,411.2971419,110.7900894,95.49814308,3222.753693,82.43131136,93.54966741,272.5707251,87.8420705,62.93538932
20/3/2021,157.0465279,99.85204499,74.95256197,101.7917022,99.386156,120.9227343,94.82683938,83.74244119,103.4716799,76.01489062,53.89018148,90.94072183,475.6161575,100.8835986,100.2636624,3141.894533,77.84268707,88.56012494,284.7143129,67.89952895,67.41888446
21/3/2021,74.98967607,102.3836808,70.31613714,103.0985946,106.9188694,123.7627882,99.19899906,90.84078974,109.063042,92.41622246,64.32689938,97.66356656,516.4448744,108.5429043,106.7781552,3794.006865,75.89455274,87.5801625,400.970737,72.89735023,63.80822299
22/3/2021,143.9656239,102.3645874,77.94713322,103.8343166,101.3342501,117.1086603,107.4686298,86.70955177,103.3878929,92.14797848,92.08493341,103.2215938,528.7655818,104.6324338,93.86771952,1812.299069,87.92117197,98.37275334,210.7570201,96.81894343,68.29964315
23/3/2021,108.0285652,103.02431,75.79994267,113.0189205,95.62573716,163.9202638,120.0907656,84.60228526,102.0496468,86.74257278,68.95773191,106.0158087,487.2608744,102.9743113,98.81185017,4404.789021,80.35126303,93.5958015,292.371895,99.79257067,63.78166903
24/3/2021,112.6509333,104.864383,76.67188191,89.04495492,108.5536459,162.6541098,88.47109254,91.79007424,99.63922518,82.59746348,81.67285424,99.71112803,485.6582548,111.5716949,97.65713723,4306.646519,87.41284523,96.39547653,208.0563098,101.2773666,62.88022024
25/3/2021,100.4106318,100.5086637,72.4661981,119.7754172,99.92168388,128.0896091,99.80137379,82.95788051,100.0559487,93.45448977,81.13323048,100.6113362,522.9298679,105.5206013,96.50806062,1535.827257,79.74377812,92.59036705,319.1629518,98.23391492,69.17373498
26/3/2021,96.41517216,103.4546378,71.64154376,117.0265971,94.58199371,141.0202468,78.58718132,76.91255218,100.670454,77.31281618,65.05182999,102.0990753,491.8174985,105.4575661,96.8182393,3131.192573,73.77844973,90.62109688,319.5457313,84.04963303,61.99939133
27/3/2021,99.61169443,98.52837852,67.43597228,155.630893,103.1292651,116.8512112,92.82127953,87.60956115,107.8317262,77.27245183,65.95944683,96.48885516,497.4436806,100.8488228,95.9431602,2905.806215,81.24491537,96.57227203,333.3664115,66.83224838,76.37633479
28/3/2021,212.3255541,102.0548983,75.06827089,157.6261824,102.0501049,135.2752826,107.0319372,89.47865695,105.6047209,83.92285683,61.67014498,106.518616,539.5720539,99.68210767,102.4190128,3280.9466,83.16339551,89.52665616,346.1924485,69.87406523,61.1159566
